1.1,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.4000000000000004,1.0,1.0,1.0
1.5000000000000004,1.0,1.0,1.0
1.2000000000000002,1.0,1.0,1.0
2.6000000000000014,1.0,1.0,0.0
1.6000000000000005,1.0,1.0,1.0
3.200000000000002,1.0,1.0,0.0
2.7000000000000015,1.0,1.0,0.0
3.0000000000000018,1.0,1.0,0.0
2.9000000000000017,1.0,1.0,0.0
1.3000000000000003,1.0,1.0,1.0
3.500000000000002,1.0,1.0,0.0
3.300000000000002,1.0,1.0,0.0
4.100000000000003,1.0,1.0,0.0
2.8000000000000016,1.0,1.0,0.0
3.6000000000000023,1.0,1.0,0.0
3.400000000000002,1.0,1.0,0.0
3.7000000000000024,1.0,1.0,0.0
3.100000000000002,1.0,1.0,0.0
3.8000000000000025,1.0,1.0,0.0
4.3000000000000025,1.0,1.0,0.0
4.000000000000003,1.0,1.0,0.0
5.100000000000003,1.0,1.0,0.0
2.5000000000000013,1.0,1.0,0.008875739644970414
4.200000000000003,1.0,1.0,0.0
4.800000000000003,1.0,1.0,0.0
4.600000000000003,1.0,1.0,0.0
3.9000000000000026,1.0,1.0,0.0
5.5000000000000036,1.0,1.0,0.0
5.0000000000000036,1.0,1.0,0.0
5.400000000000004,1.0,1.0,0.0
4.700000000000003,1.0,1.0,0.0
5.200000000000004,1.0,1.0,0.0
5.300000000000004,1.0,1.0,0.0
4.400000000000003,1.0,1.0,0.0
4.5000000000000036,1.0,1.0,0.0
4.900000000000004,1.0,1.0,0.0
5.700000000000005,1.0,1.0,0.0
5.800000000000004,1.0,1.0,0.0
5.600000000000004,1.0,1.0,0.0
5.900000000000004,1.0,1.0,0.0
6.900000000000006,1.0,0.0,0.0
7.000000000000005,1.0,0.0,0.0
7.100000000000005,1.0,0.0,0.0
7.400000000000006,1.0,0.0,0.0
7.300000000000006,1.0,0.0,0.0
7.500000000000005,1.0,0.0,0.0
7.700000000000006,1.0,0.0,0.0
7.600000000000006,1.0,0.0,0.0
7.800000000000006,1.0,0.0,0.0
7.2000000000000055,1.0,0.0,0.0
7.900000000000006,1.0,0.0,0.0
8.000000000000007,1.0,0.0,0.0
8.100000000000007,1.0,0.0,0.0
8.600000000000007,1.0,0.0,0.0
8.300000000000006,1.0,0.0,0.0
8.200000000000006,1.0,0.0,0.0
8.500000000000007,1.0,0.0,0.0
8.700000000000006,1.0,0.0,0.0
8.400000000000006,1.0,0.0,0.0
9.700000000000008,0.0,0.0,0.0
2.4000000000000012,1.0,1.0,0.03997289972899729
10.100000000000009,0.0,0.0,0.0
9.900000000000007,0.0,0.0,0.0
10.300000000000008,0.0,0.0,0.0
9.800000000000008,0.0,0.0,0.0
10.40000000000001,0.0,0.0,0.0
10.500000000000009,0.0,0.0,0.0
10.000000000000007,0.0,0.0,0.0
10.600000000000009,0.0,0.0,0.0
10.800000000000008,0.0,0.0,0.0
11.000000000000009,0.0,0.0,0.0
11.100000000000009,0.0,0.0,0.0
11.30000000000001,0.0,0.0,0.0
11.40000000000001,0.0,0.0,0.0
10.200000000000008,0.0,0.0,0.0
10.700000000000008,0.0,0.0,0.0
11.70000000000001,0.0,0.0,0.0
11.600000000000009,0.0,0.0,0.0
11.80000000000001,0.0,0.0,0.0
12.00000000000001,0.0,0.0,0.0
11.500000000000009,0.0,0.0,0.0
11.90000000000001,0.0,0.0,0.0
12.40000000000001,0.0,0.0,0.0
10.90000000000001,0.0,0.0,0.0
11.20000000000001,0.0,0.0,0.0
12.50000000000001,0.0,0.0,0.0
12.800000000000011,0.0,0.0,0.0
12.70000000000001,0.0,0.0,0.0
12.60000000000001,0.0,0.0,0.0
13.10000000000001,0.0,0.0,0.0
13.300000000000011,0.0,0.0,0.0
